campus_id,uid,school,campus,address,province,city,round1_category,round2_status,current_gap,round1_reason,round2_reason,round2_blocked_attempted,round2_blocked_unlock,attempted_sources,last_reviewed
PROFILE1047_0,4122013706,吉林医药学院,办学地点（档案未命名）,吉林省吉林市吉林大街5号,吉林省,吉林市,D 功能区/大学城无法定区佐证,RESOLVED,no,functional_zone_only,government,,,http://xxgk.jlcity.gov.cn/gzbm/fcj_1/xbgkml/202301/t20230118_1103504.html — 吉林市住建局招标公告：命中「吉林市丰满区吉林大街5号，吉林医药学院院内」; http://www.jlcity.gov.cn/bmwz/zzj/xfzl/xfysgg/202604/t20260416_1318322.html — 2026 消防验收意见书：只写「吉林高新技术产业开发区吉林大街5号」（功能区），佐证同一门牌; https://www.jlmu.cn/ 、https://xzs.jlmu.cn/info/1111/3889.htm（2026 招生章程）— 只写「吉林市吉林大街5号」/「吉林国家高新技术产业开发区」; http://www.jlfm.gov.cn/sy/gsgg/202404/t20240426_1203893.html — 丰满区消防重点单位名单：含吉林医药学院附属医院，未含本校; https://so.toutiao.com/search?keyword=吉林市丰满区吉林大街5号,2026-09-12
PROFILE1051_0,4132012806,江苏农牧科技职业学院,凤凰路校区,江苏省泰州市凤凰东路8号,江苏省,泰州市,B 来源抓取失败,RESOLVED,no,source_inaccessible,government,,,http://ggzy.taizhou.gov.cn/inteligentsearch/rest/esinteligentsearch/getFullTextDataNew wd=凤凰东路8号、江苏农牧科技职业学院、凤凰路校区 → 命中; http://ggzy.taizhou.gov.cn/jyxx/001004/001004004/20240719/5bf400e3-be2d-4e34-9baf-75733738b9dd.html（已逐字核验）; http://ggzy.taizhou.gov.cn/jyxx/001004/001004004/20211011/f478a164-1936-4693-ad6c-74d2c2963527.html（已逐字核验）; http://ggzy.taizhou.gov.cn/jyxx/001001/001001001/20200527/d0419b3b-6e37-4edd-b5d0-841e383128db.html（牧院生活区：建设地点 泰州市海陵区凤凰东路8号）; https://www.jsahvc.edu.cn/ → HTTP 412，全部二级域 502; http://www.taizhou.gov.cn/ 与 http://www.hailing.gov.cn/ → 200 但站内搜索为 JS 渲染，无可用检索接口,2026-09-12
PROFILE1068_0,4142012983,湖北城市建设职业技术学院,办学地点（档案未命名）,湖北省武汉市东湖高新技术开发区藏龙大道28号,湖北省,武汉市,D 功能区/大学城无法定区佐证,RESOLVED,no,functional_zone_only,official,,,https://zhaosheng.hbucvc.edu.cn/info/1006/1541.htm; https://www.hbucvc.edu.cn/; https://www.ccgp-hubei.gov.cn/notice/202410/notice_b709e735b3708872895de965302088ef.html (采购人地址仅功能区); 武汉市站群统一搜索(TRS iSearch) 检索「藏龙大道28号」「藏龙岛」,2026-09-12
PROFILE1069_0,4132010958,江苏工程职业技术学院,崇川校区,江苏省南通市青年中路87号,江苏省,南通市,E 无权威来源,RESOLVED,no,no_authoritative_source,official,,,https://www.jcet.edu.cn/xygk/xxzc.htm → 逐字「学校法定住所为中华人民共和国江苏省南通市崇川区青年中路87号。学校设有崇川校区、…」（命中）; https://www.jcet.edu.cn/info/1006/288603.htm → 逐字「踏勘现场地址：崇川校区南通市崇川区青年中路87号，联系人：顾老师」（命中，含校区名）; https://www.jcet.edu.cn/ 全站爬取(needle=崇川区) → 100 页，另命中 288593/288393/288383 等同类询价公告; 上轮：https://www.jcet.edu.cn/ 、http://xxgk.jcet.edu.cn/ 、https://cg.jcet.edu.cn/ → 只见「南通市青年中路87号」无区名,2026-09-12
PROFILE1082_0,4151010639,绵阳师范学院,高新校区,四川省绵阳市高新区绵兴西路166号,四川省,绵阳市,D 功能区/大学城无法定区佐证,HARD-BLOCKED,yes,functional_zone_only,[分类:功能区无法律归属证据] 记录地址「高新区绵兴西路166号」中的「高新区（科技城直管区）」为功能区，非法定县级行政区；allowed_districts 中唯一可能对应的涪城区，没有任何政府来源与「绵兴西路166号」并列。绵阳市自然资源部门供地结果的「行政区」栏只列「四川省>绵阳市本级」、项目位置只写「永兴镇」；规划批前公示只写「位于绵阳高新区（科技城直管区）永兴镇」；涪城区政府发布的「涪城区（高新区片区）永兴镇…」征地文书是结构性并列、均不含绵兴西路；把「涪城区永兴镇绵兴西路166号」写全的只有商业地图（360地图），按红线不得作唯一依据。功能区名不得直译为法定区，故不可解。,"绵阳市政府站群搜索（search5, siteCode 5107000013, wordPlace=0）多次检索校名/路名/门牌；涪城区政府站搜索（siteCode 5107030009, wordPlace=0）；绵阳市自然资源和规划局供地结果公示图逐张读图（确认「行政区」栏仅到「绵阳市本级」，项目位置仅「永兴镇」）；涪城区（高新区片区）永兴镇征地补偿安置方案等多篇征地文书全文检索「绵兴西路」均为0命中；api.landchina.com 土地市场网接口（全部 301 不可用）；头条搜索招投标公告（绵阳师范学院高新校区16-17号学生宿舍建设项目施工，未出现含法定区名的建设地点）；360地图/bytravel 命中「涪城区永兴镇绵兴西路166号」但属商业地图，红线禁用。",需出现把「绵兴西路166号」（或「绵阳师范学院高新校区」）直接归属法定区县的政府文书，例如：绵阳市/四川省自然资源部门供地结果或不动产登记中「行政区」栏=涪城区且项目位置含绵兴西路166号；涪城区政府或区级部门公文写明「辖区绵阳师范学院（绵兴西路166号）」；涪城区公安门牌编制公告或统计用区划代码文书把该门牌列入涪城区。quote 必须同现「涪城区」与「绵兴西路」。,"https://www.my.gov.cn/search5/search/s (siteCode=5107000013, wordPlace=0) 检索: 绵阳师范学院高新校区 / 绵兴西路166号 / 永兴镇; https://www.myfc.gov.cn/search5/search/s (siteCode=5107030009, wordPlace=0) 涪城区政府检索: 绵阳师范学院 / 绵兴西路 / 永兴镇; http://zrzyhghj.my.gov.cn/ 供地结果公示图（行政区=四川省>绵阳市本级，项目位置=永兴镇，土地使用权人=绵阳师范学院）; http://zrzyhghj.my.gov.cn//myszgj/c100850/ 涪城区（高新区片区）永兴镇征地补偿安置方案（3篇全文检索「绵兴西路」=0）; api.landchina.com /tCjgs/deal/list, /tGdxm/result/list (POST 均返回 code 301); https://so.toutiao.com/search 检索: 绵阳师范学院高新校区16-17号学生宿舍建设项目施工招标公告 / 绵阳师范学院绵兴西路166号涪城区",2026-09-12
PROFILE1084_2,4151010641,宜宾学院,临港校区,四川省宜宾市临港经济技术开发区大学城路三段5号,四川省,宜宾市,C 地址冲突,HARD-BLOCKED,yes,conflicting_address,仲裁接受但未过机器门禁: 引文挂不到本条地址 '四川省宜宾市临港经济技术开发区大学城路三段5号'（该记录有路名/门牌，不允许用校区名挂钩）,,,"https://zsw.yibinu.edu.cn/info/1043/2429.htm — 宜宾学院2026年招生章程（2026-05-21）逐字「临港校区地址：四川省宜宾市翠屏区大学路三段5号。」; https://www.yibinu.edu.cn/xygk/xxjj.htm — 学校简介「临港校区：四川省宜宾市翠屏区大学路三段5号」; https://zsw.yibinu.edu.cn/ — 「地址:四川省宜宾市翠屏区大学路三段5号 邮编:644005」; http://edu.sc.gov.cn/guestweb4/s POST searchWord=宜宾学院 临港校区 — 四川省教育厅公告逐字「宜宾学院临港校区二期416办公室（地址：四川省宜宾市翠屏区大学路三段5号…）」; https://so.toutiao.com/search?keyword=""大学城路三段5号"" — 仅第三方（掌上高考/抖音百科）出现记录写法; https://so.toutiao.com/search?keyword=成都理工大学 宜宾校区 大学城路三段218号 — 成都理工大学宜宾校区官网（yb.cdut.edu.cn）「校区地址：四川省宜宾市临港经济技术开发区大学城路三段218号」；西华大学宜宾校区官网「宜宾市三江新区大学城(大学路三段1号)」",2026-09-12
PROFILE1086_0,4151010653,成都体育学院,东部新区校区,四川省成都市东部新区环湖北路1942号,四川省,成都市,A 上一轮独立复核未通过,RESOLVED,no,独立复核要求降级人工复审（引文/地址挂钩未达 verified 门槛）,government,,,https://ggzyjy.sc.gov.cn/jyxx/002002/002002003/20241127/8a69c3a59359e811019361f38d3b2442.html; https://www.cdsu.edu.cn/,2026-09-12
PROFILE1099_0,4142013666,武汉华夏理工学院,办学地点（档案未命名）,湖北省武汉市东湖新技术开发区关山大道589号,湖北省,武汉市,D 功能区/大学城无法定区佐证,HARD-BLOCKED,yes,functional_zone_only,门牌 589 号在政府考点表中被武汉市财政局反复写作「关山大道589号」而不给法定区，且同表对同路段的武汉职业技术学院写「洪山区关山大道463号」，属同路不同门牌，不可移用；无任何官方或政府来源写出「洪山区关山大道589号」。,1) 直接抓取武汉市财政局三个年度考点地址页（2021/2024/2025），确认该校条目只有功能区/无区；2) 微信索引「武汉华夏理工学院 洪山区 关山大道589号」→0 命中、「…洪山区 关山大道」→仅校方 2017 帖把洪山区挂李纸路；3) 头条搜索「洪山区 关山大道589号 武汉华夏理工学院」→仅掌上高考、大学生必备网（均写东湖新技术开发区）；4) 校方官网 whhxit.edu.cn 仍为东湖新技术开发区；5) 商业房产/地图 POI（安居客、幸福里、360地图）出现洪山区，按红线不得作唯一依据。,需出现下列任一：(a) 洪山区人民政府或武汉市自然资源/规划部门的文件（征地、划拨、规划许可、环保备案）同句含「洪山区」+「关山大道589号」；(b) 校方官网/招生章程把地址改写为含法定区的完整地址；(c) 该校事业单位/民办学校登记或年检记录的「办学地址」含法定区。,https://czj.wuhan.gov.cn/kjfw/HJFWZQ/202505/t20250512_2579613.html（2025 考点表：武汉华夏理工学院 关山大道589号，无区）; https://czj.wuhan.gov.cn/kjfw/HJFWZQ/202405/t20240513_2400945.html（2024 考点表：武汉华夏理工学院（西门）关山大道589号，无区）; https://czj.wuhan.gov.cn/BMDT/TZGG/202111/t20211108_1829023.html（2021 考点表：武汉东湖新技术开发区关山大道589号，无区）; https://weixin.sogou.com/weixin?type=2&query=武汉华夏理工学院 洪山区 关山大道589号（0 命中）; https://weixin.sogou.com/weixin?type=2&query=武汉华夏理工学院 洪山区 关山大道（仅校方 2017 帖，洪山区挂李纸路）; https://so.toutiao.com/search?keyword=洪山区 关山大道589号 武汉华夏理工学院（仅掌上高考/大学生必备网，均为东湖新技术开发区）,2026-09-12
PROFILE109_4,4132010286,东南大学,苏州校区,江苏省苏州市苏州工业园区林泉街399号,江苏省,苏州市,D 功能区/大学城无法定区佐证,HARD-BLOCKED,yes,functional_zone_only,所有可读官方来源（校方苏州校区站、学校概况页、苏州工业园区政府官网全文检索）对林泉街399号一律使用功能区“苏州工业园区／独墅湖科教创新区”表述，没有任何政府或学校文本把该门牌与 allowed_districts 中任一法定区（吴中区等）同句写出。按红线不得把功能区翻译为法定区，也不得按道路归属推断。,①校方苏州校区站与学校概况页原文；②苏州工业园区政府官网（开普云 search5，siteCode=3205900024）四组关键词全库检索并逐条阅读；③Toutiao 和 Baidu 精确短语检索“吴中区林泉街399号”。均未取得法定区与门牌同句证据。,需要以下任一新证据：①苏州市吴中区（或姑苏区/相城区/虎丘区）政府发布的文件、规划/土地/环评公示或医疗机构执业登记公示中，把“林泉街399号”（或“东南大学苏州校区”）与法定区同句写出；②教育部或江苏省教育厅核准的《东南大学章程》/苏州校区办学批文中写明苏州校区法定区住所；③苏州市自然资源和规划局的宗地公示，其“行政区”字段与林泉街399号地块挂钩。,http://szxq.seu.edu.cn/main.htm (东南大学苏州校区站，页脚“地址：苏州市独墅湖科教创新区林泉街399号”); https://www.seu.edu.cn/17398/list.htm (东南大学学校概况，未列苏州校区地址); http://www.sipac.gov.cn/search5/search/s?siteCode=3205900024 检索 “林泉街399号”(6条，全部为“苏州工业园区 林泉街399号 东南大学国家大学科技园”); http://www.sipac.gov.cn/search5/search/s?siteCode=3205900024 检索 “东南大学苏州校区”(59条)、“东南大学 医务室”(137条)、“独墅湖科教创新区 医务室”; Toutiao: “吴中区林泉街399号”; Baidu: “吴中区林泉街399号”（被安全验证拦截）,2026-09-12
PROFILE1100_0,4141013782,商丘医学高等专科学校,办学地点（档案未命名）,河南省商丘市城乡一体化示范区迎宾路666号,河南省,商丘市,D 功能区/大学城无法定区佐证,HARD-BLOCKED,yes,functional_zone_only,记录地址只有功能区「城乡一体化示范区」+迎宾路666号；「城乡一体化示范区」非法定县级行政区，且商丘市城乡一体化示范区跨睢阳区、梁园区（并含虞城县部分区域），无法唯一映射到 allowed_districts 中的任一法定区。学校官网联系页与招生材料一律只写「城乡一体化示范区迎宾路666号」；政府侧（商丘市政府、睢阳区政府、商丘公共资源交易中心）可检索到的地址表述同样不含法定区名。地址含路名+门牌，校园名挂钩例外被明确禁止。,1) 学校官网（sqyx.edu.cn）学校简介/联系我们全站检索「城乡一体化示范区/睢阳区」；2) 睢阳区政府 www.suiyangqu.gov.cn、商丘市政府 www.shangqiu.gov.cn 站内检索「迎宾路666号」；3) 商丘公共资源交易 ggzyjy.shangqiu.gov.cn 检索校名；4) 河南省教育厅、河南省卫健委（医疗机构执业登记）公示检索；5) 中国政府采购网 ccgp 检索（返回「频繁访问」，IP 被限）；6) toutiao/sogou 组合检索「商丘医学高等专科学校 + 睢阳区」。,需商丘市政府/河南省教育厅/睢阳区政府任一文件把「迎宾路666号 商丘医学高等专科学校」与法定区名（睢阳区或梁园区）写在同一地址句内，例如事业单位法人登记住所、土地划拨/不动产权属公示、医疗机构执业许可变更公示、或政府投资的建设项目招标公告中的项目地址。,toutiao query: 商丘医学高等专科学校 睢阳区 地址 → 仅 syqfy.hncourt.gov.cn、www.suiyangqu.gov.cn、www.shangqiu.gov.cn 等首页，无条目; sogou query: 商丘医学高等专科学校 迎宾路666号 睢阳区; https://www.suiyangqu.gov.cn/ 睢阳区人民政府 站内检索「商丘医学高等专科学校」; https://www.shangqiu.gov.cn/ 商丘市人民政府; https://ggzyjy.shangqiu.gov.cn/ 商丘市公共资源交易中心; https://www.sqyx.edu.cn/ 学校官网 联系我们/招生简章（仅「城乡一体化示范区迎宾路666号」）,2026-09-12
