campus_id,uid,school,campus,address,province,city,status,failure_reason,failure_reason_detail,attempted_sources,last_reviewed
PROFILE2448_0,4141013504,安阳学院,安阳校区,河南省安阳市中华路南段599号,河南省,安阳市,RESOLVED,—,学校官网,http://www.ayxy.edu.cn/zsxxw/ → 招生信息网页脚「河南省安阳市文峰区中华路南段599号」，命中; http://www.ayxy.edu.cn/jxjyxy/ → 继续教育学院「安阳市文峰区中华路南段599号」，命中; https://www.ayxy.edu.cn/ZZXY/ → 职业教育学院页脚「安阳市文峰区中华路南段599号」，命中; https://www.ayxy.edu.cn/ 首页页脚 → 仅「河南省安阳市中华路599号」，无区名（与前一轮一致）; https://www.ayxy.edu.cn/contents/6/16737.html → 继续教育校外教学点公布，再次写明文峰区中华路南段599号,2026-09-12
PROFILE908_0,4136013424,宜春职业技术学院,校本部,江西省宜春市锦绣大道996号,江西省,宜春市,RESOLVED,—,政府/教育系统官方,http://jyt.jiangxi.gov.cn/jxjyw/jxgdyx/content/content_1853702726657699840.html (curl 成功，含袁州区); https://www.ycvc.jx.cn/ 页脚 (宜春市锦绣大道996号，无区); https://zjy.jxjst.gov.cn/ 考试批次页 (宜春职业技术学院(宜春市锦绣大道996号)，无区); 头条检索「袁州区锦绣大道996号」定位到省教育厅页,2026-09-12
PROFILE1170_0,4132014160,宿迁学院,办学地点（档案未命名）,江苏省宿迁市黄河南路399号,江苏省,宿迁市,RESOLVED,—,政府/教育系统官方,https://jyj.suqian.gov.cn/sjyj/tzgg/202512/95b3eb403e5e4963a5a26425db78af46.shtml (WebFetch 成功，含宿城区); http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202609/t20260909_27292989.htm (上游，仅宿迁市黄河南路399号); 头条检索「黄河南路399号」定位到市教育局公告,2026-09-12
PROFILE534_0,4137011510,山东交通学院,长清校区,山东省济南市长清大学科技园海棠路5001号,山东省,济南市,RESOLVED,—,学校官网,https://zsw.sdjtu.edu.cn/info/1053/5593.htm → 命中正文“山东省济南市长清区海棠路5001号 山东交通学院1号教学楼1A313”; https://zsw.sdjtu.edu.cn/info/1011/6352.htm 及其官方附件xlsx → “山东省济南市长清区海棠路5001号山东交通学院1号教学楼A座313室”（2026年，互证）; https://zsw.sdjtu.edu.cn/ 与 https://www.sdjtu.edu.cn/ → 页脚“长清校区：济南市长清大学科技园海棠路5001号”（无区名）,2026-09-12
PROFILE2139_0,4137012844,山东力明科技职业学院,泰安校区,山东省泰安高新区东天门大街999号,山东省,泰安市,RESOLVED,—,学校官网,http://edu.6789.com.cn/jiuye/shownews.php?id=1492 → 命中“地址：山东省泰安市岱岳区东天门大街999号（泰安校区）”; http://edu.6789.com.cn/jiuye/ → 列表页同文摘录，可互证; 第三方city8地图“山东省泰安市岱岳区东天门大街999号”仅作线索,2026-09-12
PROFILE2148_0,4137013874,山东外事职业大学,威海校区,山东省威海市乳山银滩AAAA旅游度假区,山东省,威海市,RESOLVED,—,学校官网,http://zsb.sdws.edu.cn/lxwm/list.htm → 命中“威海校区地址：乳山市银滩AAAA级旅游度假区长江路788号”; http://zsb.sdws.edu.cn/2019/0617/c405a5287/page.htm → 同一句重复出现; https://www.sdws.edu.cn/25/list.htm → 学校简介“威海校区：山东省威海市乳山银滩AAAA旅游度假区”，无“乳山市”,2026-09-12
PROFILE2123_0,4137013858,山东旅游职业学院,办学地点（档案未命名）,山东省济南市经十东路3556号,山东省,济南市,RESOLVED,—,学校官网,https://sdts.sdbys.com/jobfair/view/id/36904 → 200，双选会邀请函“举办地址：山东省济南市章丘区经十东路3556号山东旅游职业学院”；页脚“地址：济南市经十东路3556号 邮编：250200”; https://www.sdts.net.cn/ （prior_url，校方官网）→ 0 字节 / ECONNRESET 不可达; 山东旅游职业学院其他域名（sdts.edu.cn 等）→ HTTP 000 不可达,2026-09-12
PROFILE2108_0,4137012841,山东服装职业学院,办学地点（档案未命名）,山东省泰安市天烛峰路299号,山东省,泰安市,RESOLVED,—,政府/教育系统官方,http://www.taggzyjy.com.cn/jydt/002007/002007001/20260312/2d3b50cc-a9b6-4de7-971a-3f584859dbd6.html → www 主机证书 altname 不匹配（证书仅含 taggzyjy.com.cn），改走同路径 co 域名; https://taggzyjy.com.cn/jydt/002007/002007001/20260312/2d3b50cc-a9b6-4de7-971a-3f584859dbd6.html → 成功；原文同时含「招标人：山东服装职业学院」与「地址：泰安市泰山区天烛峰路299号」; WebSearch → 本会话搜索额度已用尽（200/200），无法再检索,2026-09-12
PROFILE2133_0,4137013006,山东英才学院,主校区,山东省济南市高新区英才路2号,山东省,济南市,RESOLVED,—,学校官网,https://www.sdycu.edu.cn/yxy/xygk/lxwm.htm → 命中“通讯地址：山东省济南市历城区英才路二号山东英才学院医学院2012办公室”; https://www.sdycu.edu.cn/iyxy/xygk.htm → 页脚“地址：山东省济南高新技术产业开发区英才路2号”（无区名，用于确认同址）; https://www.sdycu.edu.cn/yxy/xygk/zzjg.htm → 组织机构页地址同为高新区英才路2号,2026-09-12
PROFILE275_1,4114010125,山西财经大学,迎泽校区,山西省太原市南内环街135号,山西省,太原市,RESOLVED,—,政府/教育系统官方,https://www.yingze.gov.cn/gsgg/20230313/30026983.html 迎泽区消防救援大队公告：命中第18条『财经大学北校区 迎泽区南内环街135号』; https://www.sxufe.edu.cn/ 官网首页：『迎泽校区：山西省太原市南内环街135号』（门牌一致，无区名）; https://www.sxufe.edu.cn/gywm/xxgk/xxjj.htm 学校简介：同上,2026-09-12
PROFILE880_2,4141010919,平顶山学院,崇文校区,河南省平顶山市新城区崇文路,河南省,平顶山市,RESOLVED,—,学校官网,https://zsxx.pdsu.edu.cn/index.htm → 页脚“河南省平顶山市新华区崇文路（崇文校区）”; https://zsxx.pdsu.edu.cn/info/1059/2763.htm → 同一页脚原文; https://so.toutiao.com/search?keyword=平顶山学院 新华区 崇文路 → 仅 pdsu.edu.cn 系列页面，无区名,2026-09-12
PROFILE880_0,4141010919,平顶山学院,湖滨校区,河南省平顶山市新城区未来路南段,河南省,平顶山市,RESOLVED,—,学校官网,https://zsxx.pdsu.edu.cn/index.htm → 页脚“地址：河南省平顶山市新华区未来路南段（湖滨校区）  河南省平顶山市新华区崇文路（崇文校区）”; https://zsxx.pdsu.edu.cn/info/1059/2763.htm → 同一页脚原文; https://www.pdsu.edu.cn/ → 页脚“河南省平顶山市城乡一体化示范区未来路南段”（功能区）; https://www.pdsu.edu.cn/xxgk/xxjj.htm → “学校坐落在平顶山市新华区白龟湖畔、国鼎山上”,2026-09-12
PROFILE1744_1,4145016205,广西农业职业技术大学,东校区,广西南宁市邕武路24号,广西壮族自治区,南宁市,RESOLVED,—,政府/教育系统官方,https://www.nanning.gov.cn/ggfw/bmfw/jyfw1/ywjy/cycx_53472/t5333993.html — 命中「南宁市兴宁区邕武路24号」，兴宁区与门牌同句; https://www.nanning.gov.cn/ggfw/bmfw/jyfw1/ywjy/cycx_53472/t5269991.html — 同源学校名单页，同样出现兴宁区+邕武路24号; https://www.nanning.gov.cn/zwgk/.../2026年6月消防监督抽查公示.xlsx（f6） — 第346行「广西沐贵农牧有限责任公司|南宁市兴宁区邕武路24号6-1栋2单元6号房」，独立佐证; https://www.gxnzd.edu.cn/ — 官网仅有门牌「邕武路24号(东校区)」，无区名; https://api.so-gov.cn/query/s siteCode=4501000060 qt=邕武路24号 — 命中上述政府页面,2026-09-12
PROFILE1374_1,4145010607,广西艺术学院,相思湖校区,广西壮族自治区南宁市乡塘区罗文大道8号,广西壮族自治区,南宁市,RESOLVED,—,学校官网,https://design.gxau.edu.cn/ → 成功，页脚「相思湖校区地址：广西南宁市西乡塘区罗文大道8号广西艺术学院设计学院」; https://msxy.gxau.edu.cn/ → 页脚「相思湖校区 南宁市罗文大道8号，邮编530007」（无区名）; https://zsb.gxau.edu.cn/upload/zsb/…/广西艺术学院2024级本科新生入学指南.pdf → PDF 为压缩流，未能解出正文; 搜狗搜索 site:gxau.edu.cn → 多条官网页（设计学院、美术学院、招生就业网）一致为「南宁市西乡塘区罗文大道8号」,2026-09-12
PROFILE280_0,4114010124,忻州师范学院,校本部,山西省忻州市顿奇东街1号,山西省,忻州市,RESOLVED,—,政府/教育系统官方,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202608/t20260812_27116705.htm — HTTP 200，采「购人信息」栏逐字含「地　　址：忻州市忻府区顿奇东街1号」; https://search.ccgp.gov.cn/bxsearch?searchtype=1&page_index=1&kw=忻州师范学院 — 多条结果，多条公告采购人地址一致; https://www.xztu.edu.cn/ — 域名替换后可达，但页面未写出法定区名（仅作旁证）,2026-09-12
PROFILE769_2,4151011116,成都工业学院,花牌坊校区,四川省成都市花牌坊街2号,四川省,成都市,RESOLVED,—,政府/教育系统官方,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202312/t20231214_21274330.htm → 打开成功，正文含「金牛区花牌坊街2号」（采用）; https://www.cdtu.edu.cn/ → HTTP 412 反爬拦截,2026-09-12
PROFILE232_1,4151010616,成都理工大学,宜宾校区,四川省宜宾市临港经济技术开发区大学城路三段218号,四川省,宜宾市,RESOLVED,—,政府/教育系统官方,http://www.ccgp.gov.cn/cggg/dfgg/qtgg/202310/t20231025_20946029.htm → 打开成功，正文含翠屏区+218号（采用）; https://www.cdut.edu.cn/ → HTTP 412 RiverSecurity 人机校验，无法读取; https://www.so.com/s?q=成都理工大学宜宾校区 地址 翠屏区 → 后期返回访问异常/验证码页，不可用,2026-09-12
PROFILE1177_0,4151011553,成都轻工职业技术大学,犀浦校区,四川省成都市犀浦泰山南街186号,四川省,成都市,RESOLVED,—,学校官网,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202609/t20260911_27314279.htm — 采购人地址仅「成都市犀浦泰山南街186号」，无区名; http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202609/t20260909_27295773.htm — 同上，无区名; http://www.cdtc.edu.cn/ — 301 跳转至 https://www.cdqg.edu.cn/; https://www.cdqg.edu.cn/ — 页脚仅「犀浦校区：成都市犀浦泰山南街186号」，无区名; https://www.cdqg.edu.cn/xxgk/xxjj.htm — 「学校坐落于…成都，拥有犀浦校区和邛崃产教园区」，无区名; https://www.cdqg.edu.cn/xxgk/xxzc.htm — 学校章程：只有校区地址行，无「郫都区」; https://www.cdqg.edu.cn/info/1042/42875.htm — 命中：「犀浦校区坐落在成都市郫都区犀浦」; https://www.cdtc.edu.cn/kjfw/kyjg1.htm — 命中：「地址：四川省成都市郫都区犀浦泰山南街186号」（已逐字复核）,2026-09-12
PROFILE1333_1,4165010995,新疆农业职业技术大学,乌鲁木齐校区,新疆维吾尔自治区乌鲁木齐市喀什东路792号,新疆维吾尔自治区,乌鲁木齐市,RESOLVED,—,政府/教育系统官方,http://www.xjnzy.edu.cn/ → https 443 ECONNREFUSED，http 仅返回 615 字节跳转页，无法读取; https://www.bing.com/search?q=新疆农业职业技术大学 喀什东路792号 → 返回与查询无关的结果（Bing 中文检索退化）; https://wap.sogou.com/web/searchList.jsp?keyword=新市区 喀什东路792号 → 命中乌鲁木齐市政府『2024年2月乌鲁木齐市不动产首次登记项目名单』（www.wlmq.gov.cn）; http://www.wlmq.gov.cn/wlmqs/c120458/202403/14d2b986930a46e29dc4982e6d233559.shtml → 200，已逐字核对原文（含第5行本条记录）; http://www.gaokao.cn / 掌上高考、百度百科 → 第三方，仅用于发现线索，未作判据,2026-09-12
PROFILE1392_0,4165013562,新疆建设职业技术学院,建工校区,乌鲁木齐市西八家户路528号,新疆维吾尔自治区,乌鲁木齐市,RESOLVED,—,学校官网,https://www.sogou.com/web?query=新疆建设职业技术学院 西八家户路528号 → 命中校方多页面与教育厅页面; http://www.xjjsxy.net/ → 200，页脚仅三校区地址无区名（建工校区西八家户路528号/城建校区杭州西街272号/建材校区河滩北路863号）; http://www.xjjsxy.net/xygk/xyjj1.htm（学院简介）→ 200，无区名; http://www.xjjsxy.net/tzgg1.htm、/xxgk.htm → 200，无区名; http://www.xjjsxy.net/info/1050/1788.htm（2024招聘公告）→ 200，命中门牌级区名证据; http://dwxcxxzx.xjjsxy.net/info/1036/1519.htm、http://jxjy.xjjsxy.net/info/1023/1236.htm、http://zjb.xjjsxy.net/info/1025/1212.htm → 200，均为门牌级区名证据; http://www.xjjsxy.net/ssjgy.jsp?wbtreeid=1001（站内博达搜索）→ POST 返回“找不到相符的新闻”; https://jyt.xinjiang.gov.cn/ → 200，仅链接至 www.xjjsxy.net，无地址; 腾讯地图/360地图 POI → 第三方，仅线索,2026-09-12
PROFILE2486_1,4165014138,新疆职业大学,友好路校区,新疆乌鲁木齐市友好南路413号,新疆维吾尔自治区,乌鲁木齐市,RESOLVED,—,学校官网,https://www.xjvu.edu.cn/ → 200，页脚仅达坂城校区地址，非本条友好路校区; https://www.xjvu.edu.cn/zjb、/zjb/index.htm 及子页 info/1051/*.htm → 200，未出现区名; https://so.toutiao.com/search?keyword=友好南路413号 沙依巴克区 → 命中校方 xjvu.edu.cn 继续教育学院页面; https://www.xjvu.edu.cn/jxjy/ → 200（栏目页无地址），顺链至 /jxjy/xyjs.htm; https://www.xjvu.edu.cn/jxjy/xyjs.htm → 200，逐字核对命中门牌级区名证据; 腾讯地图 POI、评价网、掌上高考 → 沙依巴克区（第三方，仅线索）,2026-09-12
PROFILE1589_0,4132012702,无锡商业职业技术学院,九龙校区,江苏省无锡市钱胡路809号,江苏省,无锡市,RESOLVED,—,政府/教育系统官方,https://jshrss.jiangsu.gov.cn/art/2024/3/7/art_78506_11169332.html (WebFetch 成功，含惠山区); https://www.wxic.edu.cn/ 与 https://zz.wxic.edu.cn/ 页脚 (无锡市钱胡路809号，无区); https://m.city8.com/wuxi/education/8c3ust79c5ljbfa01e (写滨湖区，第三方，与政府源冲突，不采); https://www.jxhrss/offcn 2022/1104/554201.html (第三方转载同句，仅线索),2026-09-12
PROFILE1191_0,4132012681,无锡科技职业学院,办学地点（档案未命名）,江苏省无锡市新锡路8号,江苏省,无锡市,RESOLVED,—,学校官网,http://www.wxstc.cn/info/1011/10657.htm (curl 成功，建设地点：新吴区新锡路8号); https://www.wxstc.cn/ 首页页脚 (无锡市新锡路8号，无区); https://www.offcn.com/jiaoshi/2022/1010/550689.html (转引无锡市人社局「位于无锡市新吴区新锡路8号」，第三方；其标注原文 hrss.wuxi.gov.cn/doc/2022/10/09/3767638.shtml 已 404); https://www.wxstc.cn/info/1011/4371.htm (工程地点:无锡新区新锡路…，功能区名),2026-09-12
PROFILE1336_0,4137012062,日照职业技术大学,卧龙山校区,山东省日照市烟台北路16号,山东省,日照市,RESOLVED,—,政府/教育系统官方,http://ggzyjy.rizhao.gov.cn/rzwz/jyxx/004002/004002004/20241112/a89961e5-7ada-4b7c-bcd8-21faad2f94ec.html → 200，成交公示原文含“供应商地址：日照市东港区烟台北路16号图文信息楼”及采购人地址“日照市东港区烟台北路16号”; http://gotorzu.rzpt.cn/zszc1.htm （prior_url）→ 200，招生章程仅写“山东省日照市烟台北路16号”，无区名; 日照职业技术学院官网校区介绍页 → 地址仅至市+路，无区名,2026-09-12
PROFILE183_1,4136010408,景德镇陶瓷大学,湘湖校区,江西省景德镇市湘湖路99号,江西省,景德镇市,RESOLVED,—,学校官网,https://www.jcu.edu.cn/ 官网首页：JS 空壳，仅「景德镇陶瓷大学官方网站 中文/English」，无地址文本 → 失败; https://jjjc.jci.edu.cn/ 景德镇陶瓷大学纪检监察机关官网页脚：命中「来信请寄：江西省景德镇市浮梁县湘湖镇湘湖路99号…来访请至：景德镇陶瓷大学湘湖校区行政楼107信访接待室」及「地址：江西省景德镇市浮梁县景德镇陶瓷大学湘湖校区行政楼503室」; so.toutiao.com 检索「湘湖路99号 浮梁县」定位到上述校纪委页面; 浮梁县人民政府（flxdi.gov.cn 等）相关检索未出现该门牌的直接表述,2026-09-12
